program_id,university_id,university_name,country_id,program_slot,program_name,field_of_study,degree_level,duration_years,study_mode,language_of_instruction,tuition_fee,tuition_currency,tuition_period,minimum_gpa,gpa_scale,ielts_requirement,toefl_requirement,intake,application_deadline,program_url,programme_identity_status,programme_identity_evidence,official_university_website,research_status,research_note,last_verified_at,international_applicants_status,international_application_url,international_requirements_note,international_applicants_last_verified_at
prog_kr_073,uni_kr_025,Pukyong National University,country_kr,1,,,,,,,,,,,,,,,,,PENDING,,https://www.pknu.ac.kr/eng,PENDING,,,PENDING,,,
prog_kr_074,uni_kr_025,Pukyong National University,country_kr,2,,,,,,,,,,,,,,,,,PENDING,,https://www.pknu.ac.kr/eng,PENDING,,,PENDING,,,
prog_kr_075,uni_kr_025,Pukyong National University,country_kr,3,,,,,,,,,,,,,,,,,PENDING,,https://www.pknu.ac.kr/eng,PENDING,,,PENDING,,,
prog_kr_076,uni_kr_026,Seoul National University of Science and Technology,country_kr,1,,,,,,,,,,,,,,,,,PENDING,,https://en.seoultech.ac.kr/,PENDING,,,PENDING,,,
prog_kr_077,uni_kr_026,Seoul National University of Science and Technology,country_kr,2,,,,,,,,,,,,,,,,,PENDING,,https://en.seoultech.ac.kr/,PENDING,,,PENDING,,,
prog_kr_078,uni_kr_026,Seoul National University of Science and Technology,country_kr,3,,,,,,,,,,,,,,,,,PENDING,,https://en.seoultech.ac.kr/,PENDING,,,PENDING,,,
prog_kr_079,uni_kr_027,University of Seoul,country_kr,1,,,,,,,,,,,,,,,,,PENDING,,https://www.uos.ac.kr/en/,PENDING,,,PENDING,,,
prog_kr_080,uni_kr_027,University of Seoul,country_kr,2,,,,,,,,,,,,,,,,,PENDING,,https://www.uos.ac.kr/en/,PENDING,,,PENDING,,,
prog_kr_081,uni_kr_027,University of Seoul,country_kr,3,,,,,,,,,,,,,,,,,PENDING,,https://www.uos.ac.kr/en/,PENDING,,,PENDING,,,
prog_kr_082,uni_kr_028,Dongguk University,country_kr,1,,,,,,,,,,,,,,,,,PENDING,,https://www.dongguk.edu/eng/main,PENDING,,,PENDING,,,
prog_kr_083,uni_kr_028,Dongguk University,country_kr,2,,,,,,,,,,,,,,,,,PENDING,,https://www.dongguk.edu/eng/main,PENDING,,,PENDING,,,
prog_kr_084,uni_kr_028,Dongguk University,country_kr,3,,,,,,,,,,,,,,,,,PENDING,,https://www.dongguk.edu/eng/main,PENDING,,,PENDING,,,
prog_kr_085,uni_kr_029,Konkuk University,country_kr,1,,,,,,,,,,,,,,,,,PENDING,,https://www.konkuk.ac.kr/en,PENDING,,,PENDING,,,
prog_kr_086,uni_kr_029,Konkuk University,country_kr,2,,,,,,,,,,,,,,,,,PENDING,,https://www.konkuk.ac.kr/en,PENDING,,,PENDING,,,
prog_kr_087,uni_kr_029,Konkuk University,country_kr,3,,,,,,,,,,,,,,,,,PENDING,,https://www.konkuk.ac.kr/en,PENDING,,,PENDING,,,
prog_kr_088,uni_kr_030,Kookmin University,country_kr,1,,,,,,,,,,,,,,,,,PENDING,,https://english.kookmin.ac.kr/,PENDING,,,PENDING,,,
prog_kr_089,uni_kr_030,Kookmin University,country_kr,2,,,,,,,,,,,,,,,,,PENDING,,https://english.kookmin.ac.kr/,PENDING,,,PENDING,,,
prog_kr_090,uni_kr_030,Kookmin University,country_kr,3,,,,,,,,,,,,,,,,,PENDING,,https://english.kookmin.ac.kr/,PENDING,,,PENDING,,,
